hospital_id,CCN,hospital_name,address,city,state,zip,full_address,latitude,longitude,hospital_type,hospital_ownership,emergency_services,high_quality,data_source,quality_rating,hospital_commercial_to_medicare,hospital_charge_to_medicare,procedure_count,price_rows,quality_rows,commercial_price_rows,median_estimated_cost,median_value_score_base,min_source_year,max_source_year
020026,020026,Alaska Native Medical Center,4315 DIPLOMACY DR,ANCHORAGE,AK,99508,"4315 DIPLOMACY DR, ANCHORAGE, AK, 99508",,,Acute Care Hospitals,Government - Federal,Yes,False,thesis_merged_with_turquoise.csv,3.0,,3.4802,10,10,10,0,15074.9249,43.698750000000004,2023,2023
020017,020017,Alaska Regional Hospital,2801 DEBARR ROAD,ANCHORAGE,AK,99508,"2801 DEBARR ROAD, ANCHORAGE, AK, 99508",,,Acute Care Hospitals,Proprietary,Yes,False,thesis_merged_with_turquoise.csv,2.0,1.6386,8.0023,10,10,10,10,3294.00025,69.54464999999999,2017,2023
020008,020008,Bartlett Regional Hospital,3260 HOSPITAL DR,JUNEAU,AK,99801,"3260 HOSPITAL DR, JUNEAU, AK, 99801",,,Acute Care Hospitals,Government - Local,Yes,True,thesis_merged_with_turquoise.csv,5.0,2.4906,2.2213,8,8,8,8,42874.96645,50.7267,2014,2023
020024,020024,Central Peninsula General Hospital,250 HOSPITAL PLACE,SOLDOTNA,AK,99669,"250 HOSPITAL PLACE, SOLDOTNA, AK, 99669",,,Acute Care Hospitals,Voluntary non-profit - Other,Yes,False,thesis_merged_with_turquoise.csv,1.0,2.8604,3.0738,10,10,10,10,39363.2342,10.886,2019,2023
020012,020012,Fairbanks Memorial Hospital,1650 COWLES STREET,FAIRBANKS,AK,99701,"1650 COWLES STREET, FAIRBANKS, AK, 99701",,,Acute Care Hospitals,Voluntary non-profit - Private,Yes,False,thesis_merged_with_turquoise.csv,3.0,2.0761,2.4316,9,9,9,9,36956.5975,30.9798,2013,2023
020006,020006,Mat-Su Regional Medical Center,2500 SOUTH WOODWORTH LOOP,PALMER,AK,99645,"2500 SOUTH WOODWORTH LOOP, PALMER, AK, 99645",,,Acute Care Hospitals,Voluntary non-profit - Other,Yes,False,thesis_merged_with_turquoise.csv,3.0,2.0653,5.166,10,10,10,10,23773.4746,36.38735,2023,2023
020001,020001,Providence Alaska Medical Center,3200 PROVIDENCE DRIVE,ANCHORAGE,AK,99508,"3200 PROVIDENCE DRIVE, ANCHORAGE, AK, 99508",,,Acute Care Hospitals,Voluntary non-profit - Church,Yes,False,thesis_merged_with_turquoise.csv,3.0,,6.0811,10,10,10,0,10265.07,57.99935,2022,2023
020018,020018,Yukon Kuskokwim Delta Reg Hospital,PO BOX 287,BETHEL,AK,99559,"PO BOX 287, BETHEL, AK, 99559",,,Acute Care Hospitals,Tribal,Yes,,thesis_merged_with_turquoise.csv,,,1.1805,4,4,0,0,23449.2987,,2013,2023
010036,010036,Andalusia Health,849 SOUTH THREE NOTCH STREET,ANDALUSIA,AL,36420,"849 SOUTH THREE NOTCH STREET, ANDALUSIA, AL, 36420",,,Acute Care Hospitals,Proprietary,Yes,False,thesis_merged_with_turquoise.csv,2.0,,6.4659,10,10,10,0,8330.005000000001,58.5768,2019,2023
010079,010079,Athens Limestone Hospital,700 WEST MARKET STREET,ATHENS,AL,35611,"700 WEST MARKET STREET, ATHENS, AL, 35611",,,Acute Care Hospitals,Government - Hospital District or Authority,Yes,False,thesis_merged_with_turquoise.csv,3.0,2.3807,3.2223,10,10,10,10,12924.51005,48.31325,2022,2023
010169,010169,Atmore Community Hospital,401 MEDICAL PARK DRIVE,ATMORE,AL,36502,"401 MEDICAL PARK DRIVE, ATMORE, AL, 36502",,,Acute Care Hospitals,Government - Hospital District or Authority,Yes,,thesis_merged_with_turquoise.csv,,0.8276,3.7723,9,9,0,9,4393.1167,,2014,2022
010149,010149,Baptist Medical Center East,400 TAYLOR ROAD,MONTGOMERY,AL,36117,"400 TAYLOR ROAD, MONTGOMERY, AL, 36117",,,Acute Care Hospitals,Government - Hospital District or Authority,Yes,True,thesis_merged_with_turquoise.csv,4.0,3.1616,4.5592,9,9,9,9,17774.17,49.2061,2023,2023
010023,010023,Baptist Medical Center South,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36116,"2105 EAST SOUTH BOULEVARD, MONTGOMERY, AL, 36116",,,Acute Care Hospitals,Government - Hospital District or Authority,Yes,False,thesis_merged_with_turquoise.csv,1.0,3.13,4.4082,10,10,10,10,19429.25,18.00405,2021,2023
010139,010139,Brookwood Baptist Medical Center,1280 COLUMBIANA ROAD STE 102,VESTAVIA,AL,35216,"1280 COLUMBIANA ROAD STE 102, VESTAVIA, AL, 35216",,,Acute Care Hospitals,Proprietary,Yes,False,thesis_merged_with_turquoise.csv,2.0,1.1379,14.1713,10,10,10,10,7030.9881,65.01745,2019,2023
010112,010112,Bryan W. Whitfield Memorial Hospital,105 HIGHWAY 80 EAST,DEMOPOLIS,AL,36732,"105 HIGHWAY 80 EAST, DEMOPOLIS, AL, 36732",,,Acute Care Hospitals,Government - Hospital District or Authority,Yes,,thesis_merged_with_turquoise.csv,,1.0942,1.7404,7,7,0,7,7461.0525,,2019,2023
010110,010110,Bullock County Hospital,102 WEST CONECUH AVENUE,UNION SPRINGS,AL,36089,"102 WEST CONECUH AVENUE, UNION SPRINGS, AL, 36089",,,Acute Care Hospitals,Proprietary,Yes,,thesis_merged_with_turquoise.csv,,,3.0716,1,1,0,0,5759.0833,,2018,2018
010022,010022,Cherokee Medical Center,400 NORTHWOOD DR,CENTRE,AL,35960,"400 NORTHWOOD DR, CENTRE, AL, 35960",,,Acute Care Hospitals,Proprietary,Yes,,thesis_merged_with_turquoise.csv,,1.8767,4.2787,4,4,0,4,10931.02,,2013,2019
010101,010101,Citizens Baptist Medical Center,604 STONE AVENUE,TALLADEGA,AL,35160,"604 STONE AVENUE, TALLADEGA, AL, 35160",,,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,thesis_merged_with_turquoise.csv,,0.9027,4.8611,9,9,0,9,6442.87,,2015,2023
010073,010073,Clay County Hospital,83825 HIGHWAY 9    P O BOX 1270,ASHLAND,AL,36251,"83825 HIGHWAY 9    P O BOX 1270, ASHLAND, AL, 36251",,,Acute Care Hospitals,Government - Hospital District or Authority,Yes,,thesis_merged_with_turquoise.csv,,,2.4284,6,6,0,0,10828.14,,2016,2022
010034,010034,Community Hospital Inc,805 FRIENDSHIP ROAD,TALLASSEE,AL,36078,"805 FRIENDSHIP ROAD, TALLASSEE, AL, 36078",,,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,thesis_merged_with_turquoise.csv,,,2.0256,7,7,0,0,9627.9,,2013,2018
010164,010164,Coosa Valley Medical Center,315 W HICKORY ST,SYLACAUGA,AL,35150,"315 W HICKORY ST, SYLACAUGA, AL, 35150",,,Acute Care Hospitals,Government - Hospital District or Authority,Yes,False,thesis_merged_with_turquoise.csv,3.0,0.4372,5.2711,10,10,10,10,2701.5,79.75175,2017,2023
010008,010008,Crenshaw Community Hospital,101 HOSPITAL CIRCLE,LUVERNE,AL,36049,"101 HOSPITAL CIRCLE, LUVERNE, AL, 36049",,,Acute Care Hospitals,Proprietary,Yes,,thesis_merged_with_turquoise.csv,,,2.3005,2,2,0,0,9807.17855,,2017,2019
010131,010131,Crestwood Medical Center,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,"ONE HOSPITAL DR SE, HUNTSVILLE, AL, 35801",,,Acute Care Hospitals,Proprietary,Yes,False,thesis_merged_with_turquoise.csv,2.0,0.9942,14.529,10,10,10,10,4196.788500000001,69.2407,2023,2023
010035,010035,Cullman Regional Medical Center,1912 ALABAMA HIGHWAY 157,CULLMAN,AL,35058,"1912 ALABAMA HIGHWAY 157, CULLMAN, AL, 35058",,,Acute Care Hospitals,Government - Hospital District or Authority,Yes,False,thesis_merged_with_turquoise.csv,2.0,,3.7286,10,10,10,0,7966.502200000001,60.31925,2023,2023
010099,010099,D W Mcmillan Memorial Hospital,1301 BELLEVILLE AVENUE,BREWTON,AL,36426,"1301 BELLEVILLE AVENUE, BREWTON, AL, 36426",,,Acute Care Hospitals,Government - Hospital District or Authority,Yes,,thesis_merged_with_turquoise.csv,,,2.2957,9,9,0,0,7524.0,,2014,2023
010021,010021,Dale Medical Center,126 HOSPITAL AVE,OZARK,AL,36360,"126 HOSPITAL AVE, OZARK, AL, 36360",,,Acute Care Hospitals,Government - Hospital District or Authority,Yes,False,thesis_merged_with_turquoise.csv,3.0,,2.4186,9,9,9,0,8013.9091,71.3284,2013,2023
010092,010092,Dch Regional Medical Center,809 UNIVERSITY BOULEVARD EAST,TUSCALOOSA,AL,35401,"809 UNIVERSITY BOULEVARD EAST, TUSCALOOSA, AL, 35401",,,Acute Care Hospitals,Government - Hospital District or Authority,Yes,False,thesis_merged_with_turquoise.csv,1.0,0.8451,4.4657,10,10,10,10,5001.246450000001,58.7136,2021,2023
010085,010085,Decatur Morgan Hospital-Decatur Campus,1201 7TH STREET SE,DECATUR,AL,35601,"1201 7TH STREET SE, DECATUR, AL, 35601",,,Acute Care Hospitals,Government - Hospital District or Authority,Yes,False,thesis_merged_with_turquoise.csv,3.0,2.3124,3.2405,10,10,10,10,11833.544549999999,51.7672,2023,2023
010054,010054,Decatur Morgan Hospital-Parkway Campus,1874 Beltline Rd Sw,Decatur,AL,35601,"1874 Beltline Rd Sw, Decatur, AL, 35601",,,,,,,thesis_merged_with_turquoise.csv,,,7.768,9,9,0,0,5766.0968,,2013,2013
010012,010012,Dekalb Regional Medical Center,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,"200 MED CENTER DRIVE, FORT PAYNE, AL, 35968",,,Acute Care Hospitals,Proprietary,Yes,False,thesis_merged_with_turquoise.csv,3.0,,7.9292,10,10,10,0,7097.16665,73.9238,2019,2023
010175,010175,Eamc - Lanier,4800 48th Street,Valley,AL,36854,"4800 48th Street, Valley, AL, 36854",,,,,,,thesis_merged_with_turquoise.csv,,0.5597,2.9671,3,3,0,3,3661.7,,2022,2023
010029,010029,East Alabama Medical Center,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,"2000 PEPPERELL PARKWAY, OPELIKA, AL, 36801",,,Acute Care Hospitals,Government - Hospital District or Authority,Yes,False,thesis_merged_with_turquoise.csv,3.0,0.5874,2.8438,10,10,10,10,3617.487,79.50559999999999,2023,2023
010097,010097,Elmore Community Hospital,500 HOSPITAL DRIVE,WETUMPKA,AL,36092,"500 HOSPITAL DRIVE, WETUMPKA, AL, 36092",,,Acute Care Hospitals,Proprietary,Yes,,thesis_merged_with_turquoise.csv,,,1.5954,1,1,0,0,6312.1818,,2022,2022
010148,010148,Evergreen Medical Center,101 CRESTVIEW AVENUE,EVERGREEN,AL,36401,"101 CRESTVIEW AVENUE, EVERGREEN, AL, 36401",,,Acute Care Hospitals,Proprietary,Yes,False,thesis_merged_with_turquoise.csv,2.0,,1.8512,8,8,8,0,7372.620500000001,63.4357,2014,2023
010045,010045,Fayette Medical Center,1653 TEMPLE AVENUE NORTH,FAYETTE,AL,35555,"1653 TEMPLE AVENUE NORTH, FAYETTE, AL, 35555",,,Acute Care Hospitals,Voluntary non-profit - Other,Yes,False,thesis_merged_with_turquoise.csv,2.0,1.0223,2.5942,7,7,7,7,6636.014,67.1151,2016,2023
010055,010055,Flowers Hospital,4370 WEST MAIN STREET,DOTHAN,AL,36302,"4370 WEST MAIN STREET, DOTHAN, AL, 36302",,,Acute Care Hospitals,Proprietary,Yes,False,thesis_merged_with_turquoise.csv,2.0,0.5962,9.6349,10,10,10,10,2745.06945,69.67605,2023,2023
010040,010040,Gadsden Regional Medical Center,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,"1007 GOODYEAR AVENUE, GADSDEN, AL, 35903",,,Acute Care Hospitals,Proprietary,Yes,False,thesis_merged_with_turquoise.csv,1.0,0.834,16.6865,10,10,10,10,4166.66845,59.2654,2023,2023
010025,010025,George H. Lanier Memorial Hospital,4800 48th St,Valley,AL,36854,"4800 48th St, Valley, AL, 36854",,,,,,,thesis_merged_with_turquoise.csv,,,1.9485,10,10,0,0,6205.762049999999,,2013,2013
010047,010047,Georgiana Medical Center,515 N Miranda Avenue,Georgiana,AL,36033,"515 N Miranda Avenue, Georgiana, AL, 36033",,,,,,,thesis_merged_with_turquoise.csv,,,1.3579,2,2,0,0,6352.08335,,2016,2018
010104,010104,Grandview Medical Center,3690 GRANDVIEW PARKWAY,BIRMINGHAM,AL,35243,"3690 GRANDVIEW PARKWAY, BIRMINGHAM, AL, 35243",,,Acute Care Hospitals,Proprietary,Yes,False,thesis_merged_with_turquoise.csv,2.0,0.7233,13.6761,10,10,10,10,3902.64685,69.40615,2023,2023
010051,010051,Greene County Hospital,509 WILSON AVENUE,EUTAW,AL,35462,"509 WILSON AVENUE, EUTAW, AL, 35462",,,Acute Care Hospitals,Voluntary non-profit - Other,Yes,,thesis_merged_with_turquoise.csv,,,1.1821,1,1,0,0,7704.3636,,2013,2013
010091,010091,Grove Hill Memorial Hospital,295 JACKSON HWY S,GROVE HILL,AL,36451,"295 JACKSON HWY S, GROVE HILL, AL, 36451",,,Acute Care Hospitals,Government - Hospital District or Authority,Yes,,thesis_merged_with_turquoise.csv,,,2.0324,3,3,0,0,4941.3636,,2013,2017
010095,010095,Hale County Hospital,508 GREENE STREET,GREENSBORO,AL,36744,"508 GREENE STREET, GREENSBORO, AL, 36744",,,Acute Care Hospitals,Government - Hospital District or Authority,Yes,,thesis_merged_with_turquoise.csv,,1.9677,1.4578,2,2,0,2,10018.654999999999,,2018,2020
010019,010019,Helen Keller Memorial Hospital,1300 SOUTH MONTGOMERY AVENUE,SHEFFIELD,AL,35660,"1300 SOUTH MONTGOMERY AVENUE, SHEFFIELD, AL, 35660",,,Acute Care Hospitals,Government - Hospital District or Authority,Yes,False,thesis_merged_with_turquoise.csv,2.0,2.5487,4.249,10,10,10,10,13121.6554,38.83525,2023,2023
010061,010061,Highlands Medical Center,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768,"380 WOODS COVE ROAD, SCOTTSBORO, AL, 35768",,,Acute Care Hospitals,Government - Hospital District or Authority,Yes,False,thesis_merged_with_turquoise.csv,3.0,,2.8208,10,10,10,0,8311.88635,68.83109999999999,2016,2023
010138,010138,Hill Hospital Of Sumter County,751 DERBY DRIVE,YORK,AL,36925,"751 DERBY DRIVE, YORK, AL, 36925",,,Acute Care Hospitals,Government - Hospital District or Authority,Yes,,thesis_merged_with_turquoise.csv,,1.2479,2.1037,1,1,0,1,4888.936,,2015,2015
010039,010039,Huntsville Hospital,101 SIVLEY RD,HUNTSVILLE,AL,35801,"101 SIVLEY RD, HUNTSVILLE, AL, 35801",,,Acute Care Hospitals,Government - Hospital District or Authority,Yes,False,thesis_merged_with_turquoise.csv,2.0,2.6828,6.2921,10,10,10,10,14704.2629,34.57205,2023,2023
010168,010168,Jack Hughston Memorial Hospital,4401 RIVER CHASE DRIVE,PHENIX CITY,AL,36867,"4401 RIVER CHASE DRIVE, PHENIX CITY, AL, 36867",,,Acute Care Hospitals,Government - State,Yes,,thesis_merged_with_turquoise.csv,,1.468,4.015,2,2,0,1,11125.396649999999,,2018,2023
010024,010024,Jackson Hospital & Clinic Inc,1725 PINE STREET,MONTGOMERY,AL,36106,"1725 PINE STREET, MONTGOMERY, AL, 36106",,,Acute Care Hospitals,Voluntary non-profit - Private,Yes,False,thesis_merged_with_turquoise.csv,2.0,4.9189,5.9605,10,10,10,10,23601.44185,23.7267,2020,2023
010128,010128,Jackson Medical Center,220 HOSPITAL DRIVE,JACKSON,AL,36545,"220 HOSPITAL DRIVE, JACKSON, AL, 36545",,,Acute Care Hospitals,Proprietary,Yes,,thesis_merged_with_turquoise.csv,,,2.0564,3,3,0,0,5809.3333,,2014,2020
010146,010146,Jacksonville Medical Center,1701 South Pelham Road,Jacksonville,AL,36265,"1701 South Pelham Road, Jacksonville, AL, 36265",,,,,,,thesis_merged_with_turquoise.csv,,,5.6532,5,5,0,0,6316.0833,,2013,2017
010150,010150,L V Stabler Memorial Hospital,29 L V STABLER DRIVE,GREENVILLE,AL,36037,"29 L V STABLER DRIVE, GREENVILLE, AL, 36037",,,Acute Care Hospitals,Proprietary,Yes,,thesis_merged_with_turquoise.csv,,0.3387,8.7731,7,7,0,7,1900.0,,2015,2022
010052,010052,Lake Martin Community Hospital,201 MARIARDEN ROAD,DADEVILLE,AL,36853,"201 MARIARDEN ROAD, DADEVILLE, AL, 36853",,,Acute Care Hospitals,Proprietary,Yes,,thesis_merged_with_turquoise.csv,,,1.2566,6,6,0,0,6837.7298,,2015,2019
010125,010125,Lakeland Community Hospital,42024 HIGHWAY 195 E,HALEYVILLE,AL,35565,"42024 HIGHWAY 195 E, HALEYVILLE, AL, 35565",,,Acute Care Hospitals,Proprietary,Yes,True,thesis_merged_with_turquoise.csv,4.0,,3.5594,5,5,5,0,8899.375,82.5474,2013,2023
010059,010059,Lawrence Medical Center,202 HOSPITAL STREET,MOULTON,AL,35650,"202 HOSPITAL STREET, MOULTON, AL, 35650",,,Acute Care Hospitals,Government - Hospital District or Authority,Yes,,thesis_merged_with_turquoise.csv,,,2.1375,8,8,0,0,6913.9379,,2013,2019
010044,010044,Marion Regional Medical Center,1256 MILITARY STREET SOUTH,HAMILTON,AL,35570,"1256 MILITARY STREET SOUTH, HAMILTON, AL, 35570",,,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,thesis_merged_with_turquoise.csv,,,2.6522,6,6,0,0,10081.77565,,2019,2023
010005,010005,Marshall Medical Centers South Campus,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,"2505 U S HIGHWAY 431 NORTH, BOAZ, AL, 35957",,,Acute Care Hospitals,Government - Hospital District or Authority,Yes,False,thesis_merged_with_turquoise.csv,3.0,1.9666,2.8752,10,10,10,10,10411.5,57.5964,2022,2023
010069,010069,Medical Center Barbour,820 W Washington St,Eufaula,AL,36027,"820 W Washington St, Eufaula, AL, 36027",,,,,,,thesis_merged_with_turquoise.csv,,,2.6693,8,8,0,0,7044.32865,,2015,2023
010049,010049,Medical Center Enterprise,400 N EDWARDS STREET,ENTERPRISE,AL,36330,"400 N EDWARDS STREET, ENTERPRISE, AL, 36330",,,Acute Care Hospitals,Proprietary,Yes,False,thesis_merged_with_turquoise.csv,3.0,0.7169,10.2071,10,10,10,10,3027.365,79.61770000000001,2019,2023
010114,010114,"Medical West, An Affiliate Of Uab Health System",995 9TH AVENUE SOUTHWEST,BESSEMER,AL,35022,"995 9TH AVENUE SOUTHWEST, BESSEMER, AL, 35022",,,Acute Care Hospitals,Government - Hospital District or Authority,Yes,False,thesis_merged_with_turquoise.csv,2.0,1.7971,5.1641,10,10,10,10,11439.0,46.0585,2020,2023
010007,010007,Mizell Memorial Hospital,702 N MAIN ST,OPP,AL,36467,"702 N MAIN ST, OPP, AL, 36467",,,Acute Care Hospitals,Voluntary non-profit - Private,Yes,False,thesis_merged_with_turquoise.csv,1.0,1.4988,2.3636,9,9,9,9,9503.09,44.8368,2017,2023
010113,010113,Mobile Infirmary Medical Center,5 MOBILE INFIRMARY CIRCLE,MOBILE,AL,36607,"5 MOBILE INFIRMARY CIRCLE, MOBILE, AL, 36607",,,Acute Care Hospitals,Voluntary non-profit - Private,Yes,False,thesis_merged_with_turquoise.csv,2.0,,4.2372,10,10,10,0,7932.80025,60.86055,2023,2023
010120,010120,Monroe County Hospital,2016 SOUTH ALABAMA AVENUE,MONROEVILLE,AL,36460,"2016 SOUTH ALABAMA AVENUE, MONROEVILLE, AL, 36460",,,Acute Care Hospitals,Government - Hospital District or Authority,Yes,,thesis_merged_with_turquoise.csv,,0.838,2.3428,7,7,0,7,4565.15,,2013,2021
010006,010006,North Alabama Medical Center,1701 VETERANS DRIVE,FLORENCE,AL,35630,"1701 VETERANS DRIVE, FLORENCE, AL, 35630",,,Acute Care Hospitals,Proprietary,Yes,False,thesis_merged_with_turquoise.csv,2.0,,5.6178,10,10,10,0,7567.4866999999995,62.6523,2022,2023
010129,010129,North Baldwin Infirmary,1815 HAND AVENUE,BAY MINETTE,AL,36507,"1815 HAND AVENUE, BAY MINETTE, AL, 36507",,,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,thesis_merged_with_turquoise.csv,,,2.1177,8,8,0,0,7146.7318,,2016,2023
010078,010078,Northeast Alabama Regional Medical Center,400 EAST 10TH STREET,ANNISTON,AL,36207,"400 EAST 10TH STREET, ANNISTON, AL, 36207",,,Acute Care Hospitals,Government - Local,Yes,False,thesis_merged_with_turquoise.csv,1.0,1.0554,7.1572,10,10,10,10,4523.726,59.1019,2023,2023
010086,010086,Northwest Medical Center,1530 U S HIGHWAY 43,WINFIELD,AL,35594,"1530 U S HIGHWAY 43, WINFIELD, AL, 35594",,,Acute Care Hospitals,Proprietary,Yes,True,thesis_merged_with_turquoise.csv,4.0,,4.8983,9,9,9,0,7082.5385,83.6603,2014,2023
010109,010109,Pickens County Medical Center,241 Robert K Wilson Drive,Carrollton,AL,35447,"241 Robert K Wilson Drive, Carrollton, AL, 35447",,,,,,,thesis_merged_with_turquoise.csv,,,1.2142,3,3,0,0,10491.7692,,2017,2019
010108,010108,Prattville Baptist Hospital,124 S MEMORIAL DR,PRATTVILLE,AL,36067,"124 S MEMORIAL DR, PRATTVILLE, AL, 36067",,,Acute Care Hospitals,Government - Hospital District or Authority,Yes,False,thesis_merged_with_turquoise.csv,3.0,3.7098,4.9984,9,9,9,9,17498.565,39.6284,2016,2023
010103,010103,Princeton Baptist Medical Center,701 PRINCETON AVENUE SOUTHWEST,BIRMINGHAM,AL,35211,"701 PRINCETON AVENUE SOUTHWEST, BIRMINGHAM, AL, 35211",,,Acute Care Hospitals,Voluntary non-profit - Church,Yes,False,thesis_merged_with_turquoise.csv,3.0,1.1389,8.3441,10,10,10,10,7783.018,71.31280000000001,2022,2023
010090,010090,Providence Hospital,6801 AIRPORT BOULEVARD,MOBILE,AL,36608,"6801 AIRPORT BOULEVARD, MOBILE, AL, 36608",,,Acute Care Hospitals,Voluntary non-profit - Church,Yes,False,thesis_merged_with_turquoise.csv,3.0,1.1501,4.2574,10,10,10,10,5570.47,78.292,2023,2023
010046,010046,Riverview Regional Medical Center,600 SOUTH THIRD STREET,GADSDEN,AL,35901,"600 SOUTH THIRD STREET, GADSDEN, AL, 35901",,,Acute Care Hospitals,Proprietary,Yes,False,thesis_merged_with_turquoise.csv,2.0,,10.7969,10,10,10,0,7287.1020499999995,66.4058,2020,2023
010065,010065,Russell Medical Center,3316 HIGHWAY 280,ALEXANDER CITY,AL,35010,"3316 HIGHWAY 280, ALEXANDER CITY, AL, 35010",,,Acute Care Hospitals,Voluntary non-profit - Private,Yes,False,thesis_merged_with_turquoise.csv,3.0,1.6621,2.1926,10,10,10,10,9031.220000000001,64.2764,2018,2023
010158,010158,Russellville Hospital,15155 HIGHWAY 43,RUSSELLVILLE,AL,35653,"15155 HIGHWAY 43, RUSSELLVILLE, AL, 35653",,,Acute Care Hospitals,Proprietary,Yes,False,thesis_merged_with_turquoise.csv,2.0,,5.3181,9,9,9,0,8020.7059,65.045,2014,2022
010016,010016,Shelby Baptist Medical Center,1000 FIRST STREET NORTH,ALABASTER,AL,35007,"1000 FIRST STREET NORTH, ALABASTER, AL, 35007",,,Acute Care Hospitals,Voluntary non-profit - Private,Yes,False,thesis_merged_with_turquoise.csv,2.0,1.3747,8.256,10,10,10,10,8250.59715,58.5106,2020,2023
010157,010157,Shoals Hospital,201 WEST AVALON AVENUE,MUSCLE SHOALS,AL,35661,"201 WEST AVALON AVENUE, MUSCLE SHOALS, AL, 35661",,,Acute Care Hospitals,Proprietary,Yes,,thesis_merged_with_turquoise.csv,,,5.3019,10,10,0,0,5513.3024000000005,,2015,2018
010083,010083,South Baldwin Regional Medical Center,1613 NORTH MCKENZIE STREET,FOLEY,AL,36535,"1613 NORTH MCKENZIE STREET, FOLEY, AL, 36535",,,Acute Care Hospitals,Proprietary,Yes,True,thesis_merged_with_turquoise.csv,4.0,1.1953,11.2394,10,10,10,10,5721.067499999999,87.27629999999999,2023,2023
010001,010001,Southeast Health Medical Center,1108 ROSS CLARK CIRCLE,DOTHAN,AL,36301,"1108 ROSS CLARK CIRCLE, DOTHAN, AL, 36301",,,Acute Care Hospitals,Government - Hospital District or Authority,Yes,True,thesis_merged_with_turquoise.csv,4.0,1.2642,5.2538,10,10,10,10,6849.80645,85.64705000000001,2021,2023
010144,010144,Springhill Memorial Hospital,3719 DAUPHIN STREET,MOBILE,AL,36608,"3719 DAUPHIN STREET, MOBILE, AL, 36608",,,Acute Care Hospitals,Proprietary,Yes,False,thesis_merged_with_turquoise.csv,2.0,,3.8305,10,10,10,0,7857.795,61.3173,2022,2023
010056,010056,St Vincent's Birmingham,810 ST VINCENT'S DRIVE,BIRMINGHAM,AL,35205,"810 ST VINCENT'S DRIVE, BIRMINGHAM, AL, 35205",,,Acute Care Hospitals,Voluntary non-profit - Private,Yes,False,thesis_merged_with_turquoise.csv,3.0,0.8722,5.414,10,10,10,10,3108.58,79.64465,2023,2023
010173,010173,St Vincent's Chilton,2030 LAY DAM ROAD,CLANTON,AL,35045,"2030 LAY DAM ROAD, CLANTON, AL, 35045",,,Acute Care Hospitals,Voluntary non-profit - Church,Yes,,thesis_merged_with_turquoise.csv,,0.5572,3.7584,2,2,0,2,3743.875,,2017,2023
010011,010011,St Vincent's East,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,"50 MEDICAL PARK EAST DRIVE, BIRMINGHAM, AL, 35235",,,Acute Care Hospitals,Voluntary non-profit - Private,Yes,False,thesis_merged_with_turquoise.csv,2.0,0.5635,5.403,10,10,10,10,3246.8,69.59375,2022,2023
010130,010130,St Vincent's St Clair,7063 VETERANS PARKWAY,PELL CITY,AL,35125,"7063 VETERANS PARKWAY, PELL CITY, AL, 35125",,,Acute Care Hospitals,Voluntary non-profit - Private,Yes,False,thesis_merged_with_turquoise.csv,3.0,0.4645,4.5796,9,9,9,9,2669.24,79.727,2014,2023
010038,010038,Stringfellow Campus Of Northeast Rmc,301 East 18th St,Anniston,AL,36201,"301 East 18th St, Anniston, AL, 36201",,,,,,,thesis_merged_with_turquoise.csv,,1.0687,10.6475,10,10,0,10,4523.726,,2016,2021
010032,010032,Tanner Medical Center-East Alabama,209 North Main Street,Wedowee,AL,36278,"209 North Main Street, Wedowee, AL, 36278",,,,,,,thesis_merged_with_turquoise.csv,,,2.1692,5,5,0,0,6011.4737,,2013,2017
010100,010100,Thomas Hospital,750 MORPHY AVENUE,FAIRHOPE,AL,36532,"750 MORPHY AVENUE, FAIRHOPE, AL, 36532",,,Acute Care Hospitals,Voluntary non-profit - Private,Yes,False,thesis_merged_with_turquoise.csv,3.0,,4.0323,10,10,10,0,8009.75165,71.29400000000001,2023,2023
010126,010126,Troy Regional Medical Center,1330 HIGHWAY 231 SOUTH,TROY,AL,36081,"1330 HIGHWAY 231 SOUTH, TROY, AL, 36081",,,Acute Care Hospitals,Government - Federal,Yes,,thesis_merged_with_turquoise.csv,,1.5887,4.3895,8,8,0,1,7199.640799999999,,2014,2023
010033,010033,University Of Alabama Hospital,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,"619 SOUTH 19TH STREET, BIRMINGHAM, AL, 35233",,,Acute Care Hospitals,Government - State,Yes,False,thesis_merged_with_turquoise.csv,3.0,1.3933,4.8808,10,10,10,10,13288.188999999998,47.6988,2023,2023
010087,010087,University Of South Alabama Medical Center,2451 FILLINGIM STREET,MOBILE,AL,36617,"2451 FILLINGIM STREET, MOBILE, AL, 36617",,,Acute Care Hospitals,Government - State,Yes,False,thesis_merged_with_turquoise.csv,2.0,0.2959,2.0672,8,8,8,8,3032.0,69.63795,2016,2023
